swap_pair_contract,base_symbol,base_address,quote_symbol,quote_address,last_price,base_volume_24_h,quote_volume_24_h
0x272dB228742A51f7fD5C1f4d53aa5DcDd7851FD1,INK,0x87cb6515d5d732a4e5103279775e28EE00D71986,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0.00008703639438687488,23147.814714975524,2.2420221301460366
0x9cEb65B9e98411f10E778b57e9425947Cccd2379,WYNAUT,0x067a5ad3f0f91AcF512fFE66Ea77f37b4DcaaF18,Cake,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0.006842842949447927,80079.41583106,540.6982362941555
0x8e2bBE5b997f0479af0750A394c1cB05dEf2EBf0,EC,0x400df62C3052fDBaad8C74C0226147F9bFaaF7eC,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0.00011961881488064086,505616.802746041,56.77335126644125
0xD66AAb62CE2a9Bb6985b8E93b86090B0897c3a8E,NAUT,0x05B339B0A346bF01f851ddE47a5d485c34FE220c,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0.003161498829424558,31151.45031245,88.8310318901208
0x39f9d57c6D9F971Cb3408ad0065dc5ab30301546,ZILLA,0x71e00d00e6F7a0409a62496962B0816E0ebc2430,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0.09929196542436397,25920.70968745849,47556.87267189852
0xc729697e55af427E4bcF5bf2efac5C99b5960BEE,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,BORG,0xE9828045632b32E2aaC7f3a4C1511C0d8965576C,5995.188906234369,1.070109319632445,6604.38188023
0xDB80636862F63F0C09F4981CF3a67bf7973a7B95,KEX,0x8D11eC38a3EB5E956B052f67Da8Bdc9bef8Abf3E,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0.0053027307480652455,6456.989105,33.75679482252522
0xBA1F4A14741A8Eee0632c09b5C32377982Aaf33D,Chocolate,0x1f22E84094e84BDCb19866703D211ea7A16090DA,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,4.309226987421122,137.36345410761606,616.7961106267052
0xB1fdCbC3d5f87AD8acC318De3a45d6d0cF729d94,ALGOE,0x3f00Bb267775bC700aD2e8548f38Db281309E869,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,1.1670535355230331,1669.402724793,2127.3392986039307
0x25fa6319F878f328FD9095d171e82D592c94c624,NCAT,0x0cF011A946f23a03CeFF92A4632d5f9288c6C70D,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,4.9396298479387426e-12,14230366475711.775,1879.49170000902
0xE468528c4b4E5281Da17B67B0549694c1d1f90C1,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,GAW,0xE90A408b940c28C0323692F6c00a78934875dde5,119335617864206.94,1.648903568012285,539525700833.7317
0xA8D547D000349b28a4E8C0289E15407c453Ad009,WYNAUT,0x067a5ad3f0f91AcF512fFE66Ea77f37b4DcaaF18,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0.00029936768632228723,1117195.37643177,319.36438971426753
0xb64d22686aFe838455345Ed7271C4C570B854FDA,MNC,0x468474e8Ba09e5B5Fed85BAf2c8Ad9a2d9B229Cc,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2.1979948162764848e-13,4710000000000.092,37.65781482482387
0x920dc350ba4CF6Bc8E296746EddA7385342a0278,DSL,0x72FEAC4C0887c12db21CEB161533Fd8467469e6b,RUPEE,0x7B0409A3A3f79bAa284035d48E1DFd581d7d7654,0.05760487581842342,17324.456180024543,1340.0434809515248
0x6398F936B423AdaAD3a58B2eb3683f826C717bD8,COMP,0x52CE071Bd9b1C4B00A0b92D298c512478CaD67e8,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,1.4846989794106165,25.341141429049607,41.33630836972285
0x135AeDCFb35b0b5dCf61Db7891a21253452Eb970,SWIRL,0x52d86850bc8207b520340B7E39cDaF22561b9E56,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0.019082040910499597,3629274.683144745,37095.49135861534
0x78BFeb10DFdd4E5B2eE10ebD3B34B2910659c66d,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,ONT,0xFd7B3A77848f1C2D67E05E54d78d174a0C850335,0.7983210615399531,571.1011147463514,463.684153703513
0xE5dc0db6566C8ab329945C87c89a44601976cF9c,PDAO,0x1af3B59a839e97e944C65177aB3a024B499133F8,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,1.9046545136312212e-7,11881607421.930115,2157.6103988312448
0x19a2512Ec243510a6fb83612F13CD694dfd357CE,DOT,0x7083609fCE4d1d8Dc0C979AAb8c869Ea2C873402,NIU,0xfA90d5d5Ff08D9A06C9fDF89B4B22217b9dbc418,291.6862229220622,76.7023437341196,22272.69227091115
0x91bd9CCBFab019E2Dbf801d270d09681B36240e5,FUSII,0x3A50d6daacc82f17A2434184fE904fC45542A734,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,4.552611852768284,25972.10223899447,135372.52538707553
0x2a876084d25E3723F6eF542E6Eb37F46cCc9548c,SPORE,0x77f6A5f1B7a2b6D6C322Af8581317D6Bb0a52689,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0.034434974249456206,22671.511409467024,621.7321759232667
0x2C363840e57d01D9C2d517EECddf1523d368c4E5,VLT,0x82DA15e36F23A4b603Bc8A57c27813F2fAEb04B2,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0.04749894490330662,40885.39330208515,2440.0641377123384
0x970858016C963b780E06f7DCfdEf8e809919BcE8,Cake,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,bROOBEE,0xE64F5Cb844946C1F102Bd25bBD87a5aB4aE89Fbe,2459.4080064362543,10705.32192750287,27999957.176124062
0x670536FE4B7ebD0853b3B99212Dcf5f7406D76C2,Cake,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,POKE,0xcdAd3683335a4a96d2c437Dd4513b061E4AEc4ff,96.9828581715895,275.4495761375861,22774.0868829077
0x55CcA83EE977E0168388fcb4F6C376a320F259e1,FLO,0x2263bF3C00787a7cfA17aef830261D1FE342FD5B,DRAGON,0x251a3184857488dc90fA9c9A52fd2D8dF473D92C,90.03977870096801,644.9401348425986,67375.07256278
0xa6298C605E233cc440a6CcC5042B3dBbB776016B,LAMA,0x0FC013E24AE732fcEc9Eb6BF8CAE12782a56bE7E,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0.02677374390049535,111474.44770707782,2122.968221060093
0xe15E50C033917057bc4Bc5d08F4aF8C5d290914C,Cake,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,DODO,0x67ee3Cb086F8a16f34beE3ca72FAD36F7Db929e2,3.083122982319592,15.00197734305237,47.014127487215
0xDDFd07dA7cD143F230976a338098F6E066f46133,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,SWAPS,0xc536462e5A9fdacD4F1008A91e7DABa1374c0226,1704.1764431323556,178.05768849308188,295118.41913868487
0x9634CfD96f1499990695EBBC081B4ee8D63d2E12,CYC,0x810EE35443639348aDbbC467b33310d2AB43c168,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,6.858155948167382,216.57760486311417,1538.5729790926123
0x99338d3cc1300ddfA6D0621d27e8387eAE2aE858,YVS,0x47c1C7B9D7941A7265D123DCfb100D8FB5348213,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,7.3753921479542175,1243.7263199272816,9231.338785134752
0xf1D3be287E15512b29609fD7c107C572A1b3880A,CT,0x9130Ae8e2826947cf8B6a06333890b4E8A1667c7,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0.000003319726015559427,9535244.478304688,30.17157488249481
0x5acaC332F0F49c8bAdC7aFd0134aD19D3DB972e6,XTZ,0x16939ef78684453bfDFb47825F8a5F714f12623a,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0.015823713105289246,71618.15446702583,1138.6415162595863
0xcBe2cF3bd012e9C1ADE2Ee4d41DB3DaC763e78F3,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,SFP,0xD41FDb03Ba84762dD66a0af1a6C8540FF1ba5dfb,77.04711635475637,18355.53370061294,1309469.2136440028
0x4C0DCeB8414BB117783dEeBAD201e0f8665cf2Ac,Hoodl,0x2B8eEC14F4136acd0F19Ff980018a12A2bBD5d96,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0.000012481530837414474,6555204.73360058,80.9596806804678
0x2f3359a5bdD0d70118840b4A10b767710c06d99D,VOODOO,0x68a66a7C35e037192F6E38C766D6692D54219E6D,FLP,0x87ff96aba480f1813aF5c780387d8De7cf7D8261,0.0009798673064612745,1327.656199757782,1.0865856435797687
0x0CE96704F02B322D1d16B0958BAF426e92B243Ae,NLQ,0xAB17Fc14A1804b34fd67B67efCc986D425e94E02,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0.0000022524041128813017,752040.1605320618,1.7325361572500153
0xE91e30dd98508c6D889f954463bC4878C55f6E53,DAI,0x1AF3F329e8BE154074D8769D1FFa4eE058B1DBc3,PALM,0x9768E5b2d8e761905BC81Dfc554f9437A46CdCC6,0.6330629121199959,23841.668879167304,16569.18310417477
0x7075745fA4d819d1A9e0Ad155D465f271BDbE0f5,PEAK,0x630d98424eFe0Ea27fB1b3Ab7741907DFFEaAd78,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0.43429422331418716,252041.30582945,110799.9823887784
